date_info,name,title,content,rating
Reviewed in India on 20 November 2019,Joe,Good,Good quality screen,4.0 out of 5 stars
Reviewed in India on 24 January 2021,D m.,zzzzz,Good Monitor.,4.0 out of 5 stars
Reviewed in India on 4 January 2020,Anny,Great experience,Amazing Display. Matt finish led display,5.0 out of 5 stars
Reviewed in India on 22 February 2021,Martin renalton,Excellent monitor,"Excellent monitor, picture quality great",5.0 out of 5 stars
Reviewed in India on 12 October 2019,Harsh k.,Best at this price range,"Ahh .. Just love this monitor . Its free sync and g sync compatible, You can use Nvidia cards and amd to unlock 75hz",5.0 out of 5 stars
Reviewed in India on 10 May 2018,Kartikkumar B.,Five Stars,"Very good monitor. It has all the ports VGA, HDMI and DVI-D for easy connection and also audio out.",5.0 out of 5 stars
Reviewed in India on 15 January 2020,Nikhil,Good deal,Nice product,5.0 out of 5 stars
Reviewed in India on 4 March 2020,Vaibhav,100% value for money,"IPS panel provides the best picture quality. The DVI port makes up for only 1 HDMI port. Connect a wired speaker and you've got a full HD 22"" TV!",5.0 out of 5 stars
Reviewed in India on 8 August 2020,Amazon Customer,Really good monitor,Video clarity is really awesome.,5.0 out of 5 stars
Reviewed in India on 5 November 2020,sanaattar,It's not for mac book pro,If you are a mac book pro use DONT BUY THIS. IT DOESN'T SUPPORT MACBOOK,2.0 out of 5 stars
Reviewed in India on 16 November 2020,Dipak,Dead pixel on my screen.,They selled me a monitor with dead pixel and i found it after 20 days as the that damaged pixel lies in the corner,1.0 out of 5 stars
Reviewed in India on 20 August 2019,Purnak D.,best monitor at this price range,beest monitor anyone can get for 8000 to 9500 good for editing and good for gaming also go for it 60htz panel i overclocked the pannel to 73htz overall good monitor,5.0 out of 5 stars
Reviewed in India on 2 August 2020,Awadhesh S.,Superb quality...,Awsome 👌👌👌 picture quality is amazing because it is 'LG' the company known for excellent display quality,5.0 out of 5 stars
Reviewed in India on 19 September 2020,Gautam Garg,Minimum brightness is too high,Everything with this monitor is good except its minimum brightness which is too bright for anyone to use.,3.0 out of 5 stars
Reviewed in India on 23 November 2020,john davis,Check before buying,Product not compatible with all HDMI versions. The screen always stays in tilted position. Max resolution is 720p,2.0 out of 5 stars
Reviewed in India on 20 November 2019,Amazon Customer,Perfect,Perfect,5.0 out of 5 stars
Reviewed in India on 8 December 2018,Amazon Customer,Great monitor,I love it because it serves my requirements very well.,5.0 out of 5 stars
Reviewed in India on 23 November 2018,Amazon Customer,Value for money,"IPS screen gives quality picture. Thin bezel, 75 hz refresh rate on freesync",5.0 out of 5 stars
Reviewed in India on 28 August 2019,Sameer singh,Nice picture quality,Very good product for all in one,4.0 out of 5 stars
Reviewed in India on 26 January 2020,Sandeep Kumar Sahu,Best budget gaming monitor.,"Best budget gaming don't think just go for it,you will never regret,Just wait for the best deal on sale,I have purchased it for 6.3k on Amazon sale.",5.0 out of 5 stars
Reviewed in India on 16 December 2019,Agni,Great display with HDMI connectivity,"Fantastic display at this price point, the different display modes are very helpful for eye protection, enjoying the display thoroughly.",5.0 out of 5 stars
Reviewed in India on 27 October 2020,Phani,Perfect for Work from home professional,Perfect for work from home/managing ergonomics.,5.0 out of 5 stars
Reviewed in India on 11 October 2018,Rajan N.,This monitor is Damn Good,This monitor is damn good and with Amazon offers it make more effortable i get it in 7200+799 amazon pay balance keep it up Amazon.. I am too happy :),5.0 out of 5 stars
Reviewed in India on 7 February 2020,Ravinder K.,Perfect,Perfect 1080P monitor.. The only thing it misses is 144hz.,4.0 out of 5 stars
Reviewed in India on 25 September 2020,Aniket,lg 22mpvq,"The monitor is awesome,the GTA 5 runs on 4k resolution which is very awesome it is best in its category",5.0 out of 5 stars
Reviewed in India on 4 November 2019,shubham singh,"Value for money,no doubt",Best monitor under 10k.I got in Rs 7200 in great Indian festival sale.Looks great.colors are amazing.,5.0 out of 5 stars
Reviewed in India on 11 October 2019,Perugu Ramesh,Good,Good,5.0 out of 5 stars
Reviewed in India on 21 January 2020,Arunangshu H.,Shared With Care,Nice economy product.,5.0 out of 5 stars
Reviewed in India on 7 November 2020,SANDESH,Ultimate Product,"बहुत शानदार मॉनिटर है , अल्टीमेट पिक्चर क्वॉलिटी , एक Value For Money Product .",5.0 out of 5 stars
Reviewed in India on 10 September 2020,ANKUSH ARYA,Faulty product,Received Faulty product. screen damaged,1.0 out of 5 stars
Reviewed in India on 20 September 2018,Mr. Digit,Five Stars,very good product and value for money for pro user.,5.0 out of 5 stars
Reviewed in India on 16 April 2017,Achuthanj,In love with this monitor,Just incredible.. In love with this monitor.. Super quality.. Awesome display..,5.0 out of 5 stars
Reviewed in India on 7 October 2020,Pushpendra Singh,Best Monitor under 10k,Its best under 10k price range.. The picture quality is awesome.. Anyone can buy it without any hesitation....,5.0 out of 5 stars
Reviewed in India on 24 November 2020,Vinay Vishwakarma,Excellent monitor with really good features for daily office work.,I bought it for office use and it's working really great.,5.0 out of 5 stars
Reviewed in India on 29 September 2019,Mukesh k.,"super moniter....,go for it","a really good moniter at this price,got it around rs.6300 during great indian sale and it;s great",5.0 out of 5 stars
Reviewed in India on 20 October 2019,jain,Better,Good but not satisfied,4.0 out of 5 stars
Reviewed in India on 23 February 2021,Magesh,Value for money,Good quality product,5.0 out of 5 stars
Reviewed in India on 4 March 2020,Syed azam ali,Perfect Budget Gaming Monitor,Does what it says !! Plays Games Amazingly Well And With Good Colors . Perfect for its price . Worth it,4.0 out of 5 stars
Reviewed in India on 22 July 2019,Sonu kumar,Socho mt le lo,Seriously it is the best gaming monitor under 10000.. Zyada mt socho agar budget 10000 hai toh yahi lena.... #thebest,5.0 out of 5 stars
Reviewed in India on 24 December 2020,Sachin Karinki,Nenu Raayanu 😏,"This product didn't came with African Gorilla bullet proof glass, which is very disappointed me while playing games like PUBG.",4.0 out of 5 stars
Reviewed in India on 23 November 2020,Satish Kushwaha,Made in China product,"Not upto the mark, poor picture quality. specially colour production is poor.",1.0 out of 5 stars
Reviewed in India on 19 June 2020,vinod kumar ,22MP68VQ delivered fast,Received it at my gate in excellent condition. easy to install. Screen quite big. splitter works well. Display is superb,5.0 out of 5 stars
Reviewed in India on 9 May 2019,NASIM KHAN,Product is awesome,"This price segment this monitor is very very good.. If your need a monitor,then purchase it.. Thanks Amazon.",5.0 out of 5 stars
Reviewed in India on 15 August 2020,Santosh Sheshkar,Best,Awesome monitor,5.0 out of 5 stars
Reviewed in India on 12 August 2020,Seema,Packaging,The packaging is very poor but monitor work fine. The actual price of this product is 8k,4.0 out of 5 stars
Reviewed in India on 8 July 2020,Sushrut Singh Sisodiya,Best for you work from home setup,Screen is the value for money and keyboard mouse also fits well on your desk with no wires,5.0 out of 5 stars
Reviewed in India on 13 November 2017,Siva karani,I am using since from a month. No complaints ...,I am using since from a month. No complaints till now and has reading mode which really helpful when you are working in the same room where others sleeping. Its worth for the money.,4.0 out of 5 stars
Reviewed in India on 2 December 2020,pradeep,Not recommended,The monitor is blinking continuously .,1.0 out of 5 stars
Reviewed in India on 4 November 2019,umesh,very good product,good product,5.0 out of 5 stars
Reviewed in India on 9 January 2019,Mithun K Pitchiah,Good IPS screen,The monitor is good buy. The picture quality is good,4.0 out of 5 stars
Reviewed in India on 31 December 2020,Sharad londhe,Good budget monitor go with samsung monitors,"Matte glass,but the top part and the bottom part are kindof irregular",3.0 out of 5 stars
Reviewed in India on 11 June 2020,Ram,Good product for the price,Nice product for home working. I purchased it to setup a home office & this product satisfies my need.,4.0 out of 5 stars
Reviewed in India on 31 October 2020,Kindle Customer,My review after an year,Struggled a bit when panel went bad after an year of purchasing. But LG has changed the panel and again working good,5.0 out of 5 stars
Reviewed in India on 20 November 2019,Manob Das,Best monitor in budget segment,One of the best monitor you can buy in this price segment. It has all the feature u need to improve ur budget gaming experience. Just go for it.,5.0 out of 5 stars
Reviewed in India on 19 December 2018,Avani Rampariya,LED brings superb picture quality.,Led is best for picture quality from any angle.. Hoping monitor would last for along.. So far awesome experience..,5.0 out of 5 stars
Reviewed in India on 28 October 2019,Amazon Customer,Nice product,"Picture quality good, Vga and Hdmi ports works well, no glare , good budget monitor.",5.0 out of 5 stars
Reviewed in India on 2 November 2020,Lokesh Mavale,Not Suitable as a monitor extension for  MacBook Pro.,Not Suitable as a monitor extension for MacBook Pro.. Want to return it.,1.0 out of 5 stars
Reviewed in India on 2 October 2019,VINAYAK KRISHNA,Used for 3 days & then went,Definitely NO for coding/online reading activity.. LG is NG (Not Good) in displays,2.0 out of 5 stars
Reviewed in India on 4 October 2019,Rajesh kanna,Monitor is flickering,Monitor is flickering when small size options windows open in the computer system,1.0 out of 5 stars
Reviewed in India on 29 July 2020,Arun Kumar,Pethetic service provider,Never buy. LG products. They have very pathetic service system.. My monitor is not working from last 17 days...,1.0 out of 5 stars
Reviewed in India on 3 May 2019,clinton,Good monitor,VGA cable not provided,4.0 out of 5 stars
Reviewed in India on 24 September 2019,kg.reekeshvarman,In total lg is good,Only liked,5.0 out of 5 stars
Reviewed in India on 6 August 2019,Amitesh Ranjan Srivastava,Decent monitor at nominal price,Lag in response while playing games on ps3 connected to this monitor.. Picture quality is good for general purpose work.,5.0 out of 5 stars
Reviewed in India on 5 July 2020,rakeshkaunder,Average,"Picture quality could be better, does not catches colors perfectly.. It says 1080p but games run on 720p only.",3.0 out of 5 stars
Reviewed in India on 12 January 2021,uppcl22,white color looks slightly yellowish on moniter to me,"For me, the picture quality is not that great white color looks slightly yellowish to me when I have seen other IPS monitor",4.0 out of 5 stars
Reviewed in India on 12 August 2020,Sachin Metrani,Good Purchase ..,Good budget ips monitor but would have given 5stars if the price was a little affordable except all is satisfied..,4.0 out of 5 stars
Reviewed in India on 10 October 2020,joelloyd,Great,superb picture quality...,5.0 out of 5 stars
Reviewed in India on 6 November 2018,aditya dutta,Value for money,"adds great value to your work space , took it seeing the reviews here , can buy it with no second thought.",5.0 out of 5 stars
